time_iso,single_in_contact,constellation_in_contact,single_queue_bytes,constellation_queue_bytes,handoff_sat_id
2020-01-01T07:44:00Z,0,0,14202961920,11686379520,
2020-01-01T07:44:30Z,0,0,14218690560,11702108160,
2020-01-01T07:45:00Z,0,0,14234419200,11717836800,
2020-01-01T07:45:30Z,0,0,14250147840,11733565440,
2020-01-01T07:46:00Z,0,0,14265876480,11749294080,
2020-01-01T07:46:30Z,0,0,14281605120,11765022720,
2020-01-01T07:47:00Z,0,0,14297333760,11780751360,
2020-01-01T07:47:30Z,0,0,14313062400,11796480000,
2020-01-01T07:48:00Z,0,0,14328791040,11812208640,
2020-01-01T07:48:30Z,0,0,14344519680,11827937280,
2020-01-01T07:49:00Z,0,0,14360248320,11843665920,
2020-01-01T07:49:30Z,0,0,14375976960,11859394560,
2020-01-01T07:50:00Z,0,0,14391705600,11875123200,
2020-01-01T07:50:30Z,0,0,14407434240,11890851840,
2020-01-01T07:51:00Z,0,0,14423162880,11906580480,
2020-01-01T07:51:30Z,0,0,14438891520,11922309120,
2020-01-01T07:52:00Z,0,0,14454620160,11938037760,
2020-01-01T07:52:30Z,0,0,14470348800,11953766400,
2020-01-01T07:53:00Z,0,0,14486077440,11969495040,
2020-01-01T07:53:30Z,0,0,14501806080,11985223680,
2020-01-01T07:54:00Z,0,0,14517534720,12000952320,
2020-01-01T07:54:30Z,0,0,14533263360,12016680960,
2020-01-01T07:55:00Z,0,0,14548992000,12032409600,
2020-01-01T07:55:30Z,0,0,14564720640,12048138240,
2020-01-01T07:56:00Z,0,0,14580449280,12063866880,
2020-01-01T07:56:30Z,0,0,14596177920,12079595520,
2020-01-01T07:57:00Z,0,0,14611906560,12095324160,
2020-01-01T07:57:30Z,0,0,14627635200,12111052800,
2020-01-01T07:58:00Z,0,0,14643363840,12126781440,
2020-01-01T07:58:30Z,0,0,14659092480,12142510080,
2020-01-01T07:59:00Z,0,0,14674821120,12158238720,
2020-01-01T07:59:30Z,0,0,14690549760,12173967360,
2020-01-01T08:00:00Z,0,0,14706278400,12189696000,
2020-01-01T08:00:30Z,0,0,14722007040,12205424640,
2020-01-01T08:01:00Z,0,0,14737735680,12221153280,
2020-01-01T08:01:30Z,0,0,14753464320,12236881920,
2020-01-01T08:02:00Z,0,0,14769192960,12252610560,
2020-01-01T08:02:30Z,0,0,14784921600,12268339200,
2020-01-01T08:03:00Z,0,0,14800650240,12284067840,
2020-01-01T08:03:30Z,0,0,14816378880,12299796480,
2020-01-01T08:04:00Z,0,0,14832107520,12315525120,
2020-01-01T08:04:30Z,0,0,14847836160,12331253760,
2020-01-01T08:05:00Z,0,0,14863564800,12346982400,
2020-01-01T08:05:30Z,0,0,14879293440,12362711040,
2020-01-01T08:06:00Z,0,0,14895022080,12378439680,
2020-01-01T08:06:30Z,0,0,14910750720,12394168320,
2020-01-01T08:07:00Z,0,0,14926479360,12409896960,
2020-01-01T08:07:30Z,0,0,14942208000,12425625600,
2020-01-01T08:08:00Z,0,0,14957936640,12441354240,
2020-01-01T08:08:30Z,0,0,14973665280,12457082880,
2020-01-01T08:09:00Z,0,0,14989393920,12472811520,
2020-01-01T08:09:30Z,0,0,15005122560,12488540160,
2020-01-01T08:10:00Z,0,0,15020851200,12504268800,
2020-01-01T08:10:30Z,0,0,15036579840,12519997440,
2020-01-01T08:11:00Z,0,0,15052308480,12535726080,
2020-01-01T08:11:30Z,0,0,15068037120,12551454720,
2020-01-01T08:12:00Z,0,0,15083765760,12567183360,
2020-01-01T08:12:30Z,0,0,15099494400,12582912000,
2020-01-01T08:13:00Z,0,0,15115223040,12598640640,
2020-01-01T08:13:30Z,0,0,15130951680,12614369280,
2020-01-01T08:14:00Z,0,0,15146680320,12630097920,
2020-01-01T08:14:30Z,0,0,15162408960,12645826560,
2020-01-01T08:15:00Z,0,0,15178137600,12661555200,
2020-01-01T08:15:30Z,0,0,15193866240,12677283840,
2020-01-01T08:16:00Z,0,0,15209594880,12693012480,
2020-01-01T08:16:30Z,0,0,15225323520,12708741120,
2020-01-01T08:17:00Z,0,0,15241052160,12724469760,
2020-01-01T08:17:30Z,0,0,15256780800,12740198400,
2020-01-01T08:18:00Z,0,0,15272509440,12755927040,
2020-01-01T08:18:30Z,0,0,15288238080,12771655680,
2020-01-01T08:19:00Z,0,0,15303966720,12787384320,
2020-01-01T08:19:30Z,0,0,15319695360,12803112960,
2020-01-01T08:20:00Z,0,0,15335424000,12818841600,
2020-01-01T08:20:30Z,0,0,15351152640,12834570240,
2020-01-01T08:21:00Z,0,0,15366881280,12850298880,
2020-01-01T08:21:30Z,0,0,15382609920,12866027520,
2020-01-01T08:22:00Z,0,0,15398338560,12881756160,
2020-01-01T08:22:30Z,0,0,15414067200,12897484800,
2020-01-01T08:23:00Z,0,0,15429795840,12913213440,
2020-01-01T08:23:30Z,0,0,15445524480,12928942080,
2020-01-01T08:24:00Z,0,0,15461253120,12944670720,
2020-01-01T08:24:30Z,0,0,15476981760,12960399360,
2020-01-01T08:25:00Z,0,0,15492710400,12976128000,
2020-01-01T08:25:30Z,0,0,15508439040,12991856640,
2020-01-01T08:26:00Z,0,0,15524167680,13007585280,
2020-01-01T08:26:30Z,0,0,15539896320,13023313920,
2020-01-01T08:27:00Z,0,0,15555624960,13039042560,
2020-01-01T08:27:30Z,0,0,15571353600,13054771200,
2020-01-01T08:28:00Z,0,0,15587082240,13070499840,
2020-01-01T08:28:30Z,0,0,15602810880,13086228480,
2020-01-01T08:29:00Z,0,0,15618539520,13101957120,
2020-01-01T08:29:30Z,0,0,15634268160,13117685760,
2020-01-01T08:30:00Z,0,0,15649996800,13133414400,
2020-01-01T08:30:30Z,0,0,15665725440,13149143040,
2020-01-01T08:31:00Z,0,0,15681454080,13164871680,
2020-01-01T08:31:30Z,0,0,15697182720,13180600320,
2020-01-01T08:32:00Z,0,0,15712911360,13196328960,
2020-01-01T08:32:30Z,0,0,15728640000,13212057600,
2020-01-01T08:33:00Z,0,0,15744368640,13227786240,
2020-01-01T08:33:30Z,0,0,15760097280,13243514880,
2020-01-01T08:34:00Z,0,0,15775825920,13259243520,
2020-01-01T08:34:30Z,0,0,15791554560,13274972160,
2020-01-01T08:35:00Z,0,0,15807283200,13290700800,
2020-01-01T08:35:30Z,0,0,15823011840,13306429440,
2020-01-01T08:36:00Z,0,0,15838740480,13322158080,
2020-01-01T08:36:30Z,0,0,15854469120,13337886720,
2020-01-01T08:37:00Z,0,0,15870197760,13353615360,
2020-01-01T08:37:30Z,0,0,15885926400,13369344000,
2020-01-01T08:38:00Z,0,0,15901655040,13385072640,
2020-01-01T08:38:30Z,0,0,15917383680,13400801280,
2020-01-01T08:39:00Z,0,0,15933112320,13416529920,
2020-01-01T08:39:30Z,0,0,15948840960,13432258560,
2020-01-01T08:40:00Z,0,0,15964569600,13447987200,
2020-01-01T08:40:30Z,0,0,15980298240,13463715840,
2020-01-01T08:41:00Z,0,0,15996026880,13479444480,
2020-01-01T08:41:30Z,0,0,16011755520,13495173120,
2020-01-01T08:42:00Z,0,0,16027484160,13510901760,
2020-01-01T08:42:30Z,0,0,16043212800,13526630400,
2020-01-01T08:43:00Z,0,0,16058941440,13542359040,
2020-01-01T08:43:30Z,0,0,16074670080,13558087680,
2020-01-01T08:44:00Z,0,0,16090398720,13573816320,
2020-01-01T08:44:30Z,0,0,16106127360,13589544960,
2020-01-01T08:45:00Z,0,0,16121856000,13605273600,
2020-01-01T08:45:30Z,0,0,16137584640,13621002240,
2020-01-01T08:46:00Z,0,0,16153313280,13636730880,
2020-01-01T08:46:30Z,0,0,16169041920,13652459520,
2020-01-01T08:47:00Z,0,0,16184770560,13668188160,
2020-01-01T08:47:30Z,0,0,16200499200,13683916800,
2020-01-01T08:48:00Z,0,0,16216227840,13699645440,
2020-01-01T08:48:30Z,0,0,16231956480,13715374080,
2020-01-01T08:49:00Z,0,0,16247685120,13731102720,
2020-01-01T08:49:30Z,0,0,16263413760,13746831360,
2020-01-01T08:50:00Z,0,0,16279142400,13762560000,
2020-01-01T08:50:30Z,0,0,16294871040,13778288640,
2020-01-01T08:51:00Z,0,0,16310599680,13794017280,
2020-01-01T08:51:30Z,0,0,16326328320,13809745920,
2020-01-01T08:52:00Z,0,0,16342056960,13825474560,
2020-01-01T08:52:30Z,0,0,16357785600,13841203200,
2020-01-01T08:53:00Z,0,0,16373514240,13856931840,
2020-01-01T08:53:30Z,0,0,16389242880,13872660480,
2020-01-01T08:54:00Z,0,0,16404971520,13888389120,
2020-01-01T08:54:30Z,0,0,16420700160,13904117760,
2020-01-01T08:55:00Z,0,0,16436428800,13919846400,
2020-01-01T08:55:30Z,0,0,16452157440,13935575040,
2020-01-01T08:56:00Z,0,0,16467886080,13951303680,
2020-01-01T08:56:30Z,0,0,16483614720,13967032320,
2020-01-01T08:57:00Z,0,0,16499343360,13982760960,
2020-01-01T08:57:30Z,0,0,16515072000,13998489600,
2020-01-01T08:58:00Z,0,0,16530800640,14014218240,
2020-01-01T08:58:30Z,0,0,16546529280,14029946880,
2020-01-01T08:59:00Z,0,0,16562257920,14045675520,
2020-01-01T08:59:30Z,0,0,16577986560,14061404160,
2020-01-01T09:00:00Z,0,0,16593715200,14077132800,
2020-01-01T09:00:30Z,0,0,16609443840,14092861440,
2020-01-01T09:01:00Z,0,0,16625172480,14108590080,
2020-01-01T09:01:30Z,0,0,16640901120,14124318720,
2020-01-01T09:02:00Z,0,0,16656629760,14140047360,
2020-01-01T09:02:30Z,0,0,16672358400,14155776000,
2020-01-01T09:03:00Z,0,0,16688087040,14171504640,
2020-01-01T09:03:30Z,0,0,16703815680,14187233280,
2020-01-01T09:04:00Z,0,1,16719544320,14124318720,
2020-01-01T09:04:30Z,0,1,16735272960,14061404160,
2020-01-01T09:05:00Z,0,1,16751001600,13998489600,
2020-01-01T09:05:30Z,0,1,16766730240,13935575040,
2020-01-01T09:06:00Z,0,1,16782458880,13872660480,
2020-01-01T09:06:30Z,0,1,16798187520,13809745920,
2020-01-01T09:07:00Z,0,0,16813916160,13825474560,
2020-01-01T09:07:30Z,0,0,16829644800,13841203200,
2020-01-01T09:08:00Z,0,0,16845373440,13856931840,
2020-01-01T09:08:30Z,0,0,16861102080,13872660480,
2020-01-01T09:09:00Z,0,0,16876830720,13888389120,
2020-01-01T09:09:30Z,0,0,16892559360,13904117760,
2020-01-01T09:10:00Z,0,0,16908288000,13919846400,
2020-01-01T09:10:30Z,0,0,16924016640,13935575040,
2020-01-01T09:11:00Z,0,0,16939745280,13951303680,
2020-01-01T09:11:30Z,0,0,16955473920,13967032320,
2020-01-01T09:12:00Z,0,0,16971202560,13982760960,
2020-01-01T09:12:30Z,0,0,16986931200,13998489600,
2020-01-01T09:13:00Z,0,0,17002659840,14014218240,
2020-01-01T09:13:30Z,0,0,17018388480,14029946880,
2020-01-01T09:14:00Z,0,0,17034117120,14045675520,
2020-01-01T09:14:30Z,0,0,17049845760,14061404160,
2020-01-01T09:15:00Z,0,0,17065574400,14077132800,
2020-01-01T09:15:30Z,0,0,17081303040,14092861440,
2020-01-01T09:16:00Z,0,0,17097031680,14108590080,
2020-01-01T09:16:30Z,0,0,17112760320,14124318720,
2020-01-01T09:17:00Z,0,0,17128488960,14140047360,
2020-01-01T09:17:30Z,0,0,17144217600,14155776000,
2020-01-01T09:18:00Z,0,0,17159946240,14171504640,
2020-01-01T09:18:30Z,0,0,17175674880,14187233280,
2020-01-01T09:19:00Z,0,0,17191403520,14202961920,
2020-01-01T09:19:30Z,0,0,17207132160,14218690560,
2020-01-01T09:20:00Z,0,0,17222860800,14234419200,
2020-01-01T09:20:30Z,0,0,17238589440,14250147840,
2020-01-01T09:21:00Z,0,0,17254318080,14265876480,
2020-01-01T09:21:30Z,0,0,17270046720,14281605120,
2020-01-01T09:22:00Z,0,0,17285775360,14297333760,
2020-01-01T09:22:30Z,0,0,17301504000,14313062400,
2020-01-01T09:23:00Z,0,0,17317232640,14328791040,
2020-01-01T09:23:30Z,0,0,17332961280,14344519680,
2020-01-01T09:24:00Z,0,0,17348689920,14360248320,
2020-01-01T09:24:30Z,0,0,17364418560,14375976960,
2020-01-01T09:25:00Z,0,0,17380147200,14391705600,
2020-01-01T09:25:30Z,0,0,17395875840,14407434240,
2020-01-01T09:26:00Z,0,0,17411604480,14423162880,
2020-01-01T09:26:30Z,0,0,17427333120,14438891520,
2020-01-01T09:27:00Z,0,0,17443061760,14454620160,
2020-01-01T09:27:30Z,0,0,17458790400,14470348800,
2020-01-01T09:28:00Z,0,0,17474519040,14486077440,
2020-01-01T09:28:30Z,0,0,17490247680,14501806080,
2020-01-01T09:29:00Z,0,0,17505976320,14517534720,
2020-01-01T09:29:30Z,0,0,17521704960,14533263360,
2020-01-01T09:30:00Z,0,0,17537433600,14548992000,
2020-01-01T09:30:30Z,0,0,17553162240,14564720640,
2020-01-01T09:31:00Z,0,0,17568890880,14580449280,
2020-01-01T09:31:30Z,0,0,17584619520,14596177920,
2020-01-01T09:32:00Z,0,0,17600348160,14611906560,
2020-01-01T09:32:30Z,0,0,17616076800,14627635200,
2020-01-01T09:33:00Z,0,0,17631805440,14643363840,
2020-01-01T09:33:30Z,0,0,17647534080,14659092480,
2020-01-01T09:34:00Z,0,0,17663262720,14674821120,
2020-01-01T09:34:30Z,0,0,17678991360,14690549760,
2020-01-01T09:35:00Z,0,0,17694720000,14706278400,
2020-01-01T09:35:30Z,0,0,17710448640,14722007040,
2020-01-01T09:36:00Z,0,0,17726177280,14737735680,
2020-01-01T09:36:30Z,0,0,17741905920,14753464320,
2020-01-01T09:37:00Z,0,0,17757634560,14769192960,
2020-01-01T09:37:30Z,0,0,17773363200,14784921600,
2020-01-01T09:38:00Z,0,0,17789091840,14800650240,
2020-01-01T09:38:30Z,0,0,17804820480,14816378880,
2020-01-01T09:39:00Z,0,0,17820549120,14832107520,
2020-01-01T09:39:30Z,0,0,17836277760,14847836160,
2020-01-01T09:40:00Z,0,0,17852006400,14863564800,
2020-01-01T09:40:30Z,0,0,17867735040,14879293440,
2020-01-01T09:41:00Z,0,0,17883463680,14895022080,
2020-01-01T09:41:30Z,0,0,17899192320,14910750720,
2020-01-01T09:42:00Z,0,0,17914920960,14926479360,
2020-01-01T09:42:30Z,0,0,17930649600,14942208000,
2020-01-01T09:43:00Z,0,0,17946378240,14957936640,
2020-01-01T09:43:30Z,0,0,17962106880,14973665280,
2020-01-01T09:44:00Z,0,0,17977835520,14989393920,
2020-01-01T09:44:30Z,0,0,17993564160,15005122560,
2020-01-01T09:45:00Z,0,0,18009292800,15020851200,
2020-01-01T09:45:30Z,0,0,18025021440,15036579840,
2020-01-01T09:46:00Z,0,0,18040750080,15052308480,
2020-01-01T09:46:30Z,0,0,18056478720,15068037120,
2020-01-01T09:47:00Z,0,0,18072207360,15083765760,
2020-01-01T09:47:30Z,0,0,18087936000,15099494400,
2020-01-01T09:48:00Z,0,0,18103664640,15115223040,
2020-01-01T09:48:30Z,0,0,18119393280,15130951680,
2020-01-01T09:49:00Z,0,0,18135121920,15146680320,
2020-01-01T09:49:30Z,0,0,18150850560,15162408960,
2020-01-01T09:50:00Z,0,0,18166579200,15178137600,
2020-01-01T09:50:30Z,0,0,18182307840,15193866240,
2020-01-01T09:51:00Z,0,0,18198036480,15209594880,
2020-01-01T09:51:30Z,0,0,18213765120,15225323520,
2020-01-01T09:52:00Z,0,0,18229493760,15241052160,
2020-01-01T09:52:30Z,0,0,18245222400,15256780800,
2020-01-01T09:53:00Z,0,0,18260951040,15272509440,
2020-01-01T09:53:30Z,0,0,18276679680,15288238080,
2020-01-01T09:54:00Z,0,0,18292408320,15303966720,
2020-01-01T09:54:30Z,0,0,18308136960,15319695360,
2020-01-01T09:55:00Z,0,0,18323865600,15335424000,
2020-01-01T09:55:30Z,0,0,18339594240,15351152640,
2020-01-01T09:56:00Z,0,0,18355322880,15366881280,
2020-01-01T09:56:30Z,0,0,18371051520,15382609920,
2020-01-01T09:57:00Z,0,0,18386780160,15398338560,
2020-01-01T09:57:30Z,0,0,18402508800,15414067200,
2020-01-01T09:58:00Z,0,0,18418237440,15429795840,
2020-01-01T09:58:30Z,0,0,18433966080,15445524480,
2020-01-01T09:59:00Z,0,0,18449694720,15461253120,
2020-01-01T09:59:30Z,0,0,18465423360,15476981760,
2020-01-01T10:00:00Z,0,0,18481152000,15492710400,
2020-01-01T10:00:30Z,0,0,18496880640,15508439040,
2020-01-01T10:01:00Z,0,0,18512609280,15524167680,
2020-01-01T10:01:30Z,0,0,18528337920,15539896320,
2020-01-01T10:02:00Z,0,0,18544066560,15555624960,
2020-01-01T10:02:30Z,0,0,18559795200,15571353600,
2020-01-01T10:03:00Z,0,0,18575523840,15587082240,
2020-01-01T10:03:30Z,0,0,18591252480,15602810880,
2020-01-01T10:04:00Z,0,0,18606981120,15618539520,
2020-01-01T10:04:30Z,0,0,18622709760,15634268160,
2020-01-01T10:05:00Z,0,0,18638438400,15649996800,
2020-01-01T10:05:30Z,0,0,18654167040,15665725440,
2020-01-01T10:06:00Z,0,0,18669895680,15681454080,
2020-01-01T10:06:30Z,0,0,18685624320,15697182720,
2020-01-01T10:07:00Z,0,0,18701352960,15712911360,
2020-01-01T10:07:30Z,0,0,18717081600,15728640000,
2020-01-01T10:08:00Z,0,0,18732810240,15744368640,
2020-01-01T10:08:30Z,0,0,18748538880,15760097280,
2020-01-01T10:09:00Z,0,0,18764267520,15775825920,
2020-01-01T10:09:30Z,0,0,18779996160,15791554560,
2020-01-01T10:10:00Z,0,0,18795724800,15807283200,
2020-01-01T10:10:30Z,0,0,18811453440,15823011840,
2020-01-01T10:11:00Z,0,0,18827182080,15838740480,
2020-01-01T10:11:30Z,0,0,18842910720,15854469120,
2020-01-01T10:12:00Z,0,0,18858639360,15870197760,
2020-01-01T10:12:30Z,0,0,18874368000,15885926400,
2020-01-01T10:13:00Z,0,0,18890096640,15901655040,
2020-01-01T10:13:30Z,0,0,18905825280,15917383680,
2020-01-01T10:14:00Z,0,0,18921553920,15933112320,
2020-01-01T10:14:30Z,0,0,18937282560,15948840960,
2020-01-01T10:15:00Z,0,0,18953011200,15964569600,
2020-01-01T10:15:30Z,0,0,18968739840,15980298240,
2020-01-01T10:16:00Z,0,0,18984468480,15996026880,
2020-01-01T10:16:30Z,0,0,19000197120,16011755520,
2020-01-01T10:17:00Z,0,0,19015925760,16027484160,
2020-01-01T10:17:30Z,0,0,19031654400,16043212800,
2020-01-01T10:18:00Z,0,0,19047383040,16058941440,
2020-01-01T10:18:30Z,0,0,19063111680,16074670080,
2020-01-01T10:19:00Z,0,0,19078840320,16090398720,
2020-01-01T10:19:30Z,0,0,19094568960,16106127360,
2020-01-01T10:20:00Z,0,0,19110297600,16121856000,
2020-01-01T10:20:30Z,0,0,19126026240,16137584640,
2020-01-01T10:21:00Z,0,0,19141754880,16153313280,
2020-01-01T10:21:30Z,0,0,19157483520,16169041920,
2020-01-01T10:22:00Z,0,0,19173212160,16184770560,
2020-01-01T10:22:30Z,0,0,19188940800,16200499200,
2020-01-01T10:23:00Z,0,0,19204669440,16216227840,
2020-01-01T10:23:30Z,0,0,19220398080,16231956480,
2020-01-01T10:24:00Z,0,0,19236126720,16247685120,
2020-01-01T10:24:30Z,0,0,19251855360,16263413760,
2020-01-01T10:25:00Z,0,0,19267584000,16279142400,
2020-01-01T10:25:30Z,0,0,19283312640,16294871040,
2020-01-01T10:26:00Z,0,0,19299041280,16310599680,
2020-01-01T10:26:30Z,0,0,19314769920,16326328320,
2020-01-01T10:27:00Z,0,0,19330498560,16342056960,
2020-01-01T10:27:30Z,0,0,19346227200,16357785600,
2020-01-01T10:28:00Z,0,0,19361955840,16373514240,
2020-01-01T10:28:30Z,0,0,19377684480,16389242880,
2020-01-01T10:29:00Z,0,0,19393413120,16404971520,
2020-01-01T10:29:30Z,0,0,19409141760,16420700160,
2020-01-01T10:30:00Z,0,0,19424870400,16436428800,
2020-01-01T10:30:30Z,0,0,19440599040,16452157440,
2020-01-01T10:31:00Z,0,0,19456327680,16467886080,
2020-01-01T10:31:30Z,0,0,19472056320,16483614720,
2020-01-01T10:32:00Z,0,0,19487784960,16499343360,
2020-01-01T10:32:30Z,0,0,19503513600,16515072000,
2020-01-01T10:33:00Z,0,0,19519242240,16530800640,
2020-01-01T10:33:30Z,0,0,19534970880,16546529280,
2020-01-01T10:34:00Z,0,0,19550699520,16562257920,
2020-01-01T10:34:30Z,0,0,19566428160,16577986560,
2020-01-01T10:35:00Z,0,0,19582156800,16593715200,
2020-01-01T10:35:30Z,0,0,19597885440,16609443840,
2020-01-01T10:36:00Z,0,0,19613614080,16625172480,
2020-01-01T10:36:30Z,0,0,19629342720,16640901120,
2020-01-01T10:37:00Z,0,0,19645071360,16656629760,
2020-01-01T10:37:30Z,0,0,19660800000,16672358400,
2020-01-01T10:38:00Z,0,0,19676528640,16688087040,
2020-01-01T10:38:30Z,0,0,19692257280,16703815680,
2020-01-01T10:39:00Z,0,0,19707985920,16719544320,
2020-01-01T10:39:30Z,0,0,19723714560,16735272960,
2020-01-01T10:40:00Z,0,0,19739443200,16751001600,
2020-01-01T10:40:30Z,0,0,19755171840,16766730240,
2020-01-01T10:41:00Z,0,0,19770900480,16782458880,
2020-01-01T10:41:30Z,0,0,19786629120,16798187520,
2020-01-01T10:42:00Z,0,0,19802357760,16813916160,
2020-01-01T10:42:30Z,0,0,19818086400,16829644800,
2020-01-01T10:43:00Z,0,0,19833815040,16845373440,
2020-01-01T10:43:30Z,0,0,19849543680,16861102080,
2020-01-01T10:44:00Z,0,0,19865272320,16876830720,
2020-01-01T10:44:30Z,0,0,19881000960,16892559360,
2020-01-01T10:45:00Z,0,0,19896729600,16908288000,
2020-01-01T10:45:30Z,0,0,19912458240,16924016640,
2020-01-01T10:46:00Z,0,0,19928186880,16939745280,
2020-01-01T10:46:30Z,0,0,19943915520,16955473920,
2020-01-01T10:47:00Z,0,0,19959644160,16971202560,
2020-01-01T10:47:30Z,0,0,19975372800,16986931200,
2020-01-01T10:48:00Z,0,0,19991101440,17002659840,
2020-01-01T10:48:30Z,0,0,20006830080,17018388480,
2020-01-01T10:49:00Z,0,0,20022558720,17034117120,
2020-01-01T10:49:30Z,0,0,20038287360,17049845760,
2020-01-01T10:50:00Z,0,0,20054016000,17065574400,
2020-01-01T10:50:30Z,0,0,20069744640,17081303040,
2020-01-01T10:51:00Z,0,0,20085473280,17097031680,
2020-01-01T10:51:30Z,0,0,20101201920,17112760320,
2020-01-01T10:52:00Z,0,0,20116930560,17128488960,
2020-01-01T10:52:30Z,0,0,20132659200,17144217600,
2020-01-01T10:53:00Z,0,0,20148387840,17159946240,
2020-01-01T10:53:30Z,0,0,20164116480,17175674880,
2020-01-01T10:54:00Z,0,0,20179845120,17191403520,
2020-01-01T10:54:30Z,0,0,20195573760,17207132160,
2020-01-01T10:55:00Z,0,0,20211302400,17222860800,
2020-01-01T10:55:30Z,0,0,20227031040,17238589440,
2020-01-01T10:56:00Z,0,0,20242759680,17254318080,
2020-01-01T10:56:30Z,0,0,20258488320,17270046720,
2020-01-01T10:57:00Z,0,0,20274216960,17285775360,
2020-01-01T10:57:30Z,0,0,20289945600,17301504000,
2020-01-01T10:58:00Z,0,0,20305674240,17317232640,
2020-01-01T10:58:30Z,0,0,20321402880,17332961280,
2020-01-01T10:59:00Z,0,0,20337131520,17348689920,
2020-01-01T10:59:30Z,0,0,20352860160,17364418560,
2020-01-01T11:00:00Z,0,0,20368588800,17380147200,
2020-01-01T11:00:30Z,0,0,20384317440,17395875840,
2020-01-01T11:01:00Z,0,0,20400046080,17411604480,
2020-01-01T11:01:30Z,0,0,20415774720,17427333120,
2020-01-01T11:02:00Z,0,0,20431503360,17443061760,
2020-01-01T11:02:30Z,0,0,20447232000,17458790400,
2020-01-01T11:03:00Z,0,0,20462960640,17474519040,
2020-01-01T11:03:30Z,0,0,20478689280,17490247680,
2020-01-01T11:04:00Z,0,0,20494417920,17505976320,
2020-01-01T11:04:30Z,0,0,20510146560,17521704960,
2020-01-01T11:05:00Z,0,0,20525875200,17537433600,
2020-01-01T11:05:30Z,0,0,20541603840,17553162240,
2020-01-01T11:06:00Z,0,0,20557332480,17568890880,
2020-01-01T11:06:30Z,0,0,20573061120,17584619520,
2020-01-01T11:07:00Z,0,0,20588789760,17600348160,
2020-01-01T11:07:30Z,0,0,20604518400,17616076800,
2020-01-01T11:08:00Z,0,0,20620247040,17631805440,
2020-01-01T11:08:30Z,0,0,20635975680,17647534080,
2020-01-01T11:09:00Z,0,0,20651704320,17663262720,
2020-01-01T11:09:30Z,0,0,20667432960,17678991360,
2020-01-01T11:10:00Z,0,0,20683161600,17694720000,
2020-01-01T11:10:30Z,0,0,20698890240,17710448640,
2020-01-01T11:11:00Z,0,0,20714618880,17726177280,
2020-01-01T11:11:30Z,0,0,20730347520,17741905920,
2020-01-01T11:12:00Z,0,0,20746076160,17757634560,
2020-01-01T11:12:30Z,0,0,20761804800,17773363200,
2020-01-01T11:13:00Z,0,0,20777533440,17789091840,
2020-01-01T11:13:30Z,0,0,20793262080,17804820480,
2020-01-01T11:14:00Z,0,0,20808990720,17820549120,
2020-01-01T11:14:30Z,0,0,20824719360,17836277760,
2020-01-01T11:15:00Z,0,0,20840448000,17852006400,
2020-01-01T11:15:30Z,0,0,20856176640,17867735040,
2020-01-01T11:16:00Z,0,0,20871905280,17883463680,
2020-01-01T11:16:30Z,0,0,20887633920,17899192320,
2020-01-01T11:17:00Z,0,0,20903362560,17914920960,
2020-01-01T11:17:30Z,0,0,20919091200,17930649600,
2020-01-01T11:18:00Z,0,0,20934819840,17946378240,
2020-01-01T11:18:30Z,0,0,20950548480,17962106880,
2020-01-01T11:19:00Z,0,0,20966277120,17977835520,
2020-01-01T11:19:30Z,0,0,20982005760,17993564160,
2020-01-01T11:20:00Z,0,0,20997734400,18009292800,
2020-01-01T11:20:30Z,0,0,21013463040,18025021440,
2020-01-01T11:21:00Z,0,0,21029191680,18040750080,
2020-01-01T11:21:30Z,0,0,21044920320,18056478720,
2020-01-01T11:22:00Z,0,0,21060648960,18072207360,
2020-01-01T11:22:30Z,0,0,21076377600,18087936000,
2020-01-01T11:23:00Z,0,0,21092106240,18103664640,
2020-01-01T11:23:30Z,0,0,21107834880,18119393280,
2020-01-01T11:24:00Z,0,0,21123563520,18135121920,
2020-01-01T11:24:30Z,0,0,21139292160,18150850560,
2020-01-01T11:25:00Z,0,0,21155020800,18166579200,
2020-01-01T11:25:30Z,0,0,21170749440,18182307840,
2020-01-01T11:26:00Z,0,0,21186478080,18198036480,
2020-01-01T11:26:30Z,0,0,21202206720,18213765120,
2020-01-01T11:27:00Z,0,0,21217935360,18229493760,
2020-01-01T11:27:30Z,0,0,21233664000,18245222400,
2020-01-01T11:28:00Z,0,0,21249392640,18260951040,
2020-01-01T11:28:30Z,0,0,21265121280,18276679680,
2020-01-01T11:29:00Z,0,0,21280849920,18292408320,
2020-01-01T11:29:30Z,0,0,21296578560,18308136960,
2020-01-01T11:30:00Z,0,0,21312307200,18323865600,
2020-01-01T11:30:30Z,0,0,21328035840,18339594240,
2020-01-01T11:31:00Z,0,0,21343764480,18355322880,
2020-01-01T11:31:30Z,0,0,21359493120,18371051520,
2020-01-01T11:32:00Z,0,0,21375221760,18386780160,
2020-01-01T11:32:30Z,0,0,21390950400,18402508800,
2020-01-01T11:33:00Z,0,0,21406679040,18418237440,
2020-01-01T11:33:30Z,0,0,21422407680,18433966080,
2020-01-01T11:34:00Z,0,0,21438136320,18449694720,
2020-01-01T11:34:30Z,0,0,21453864960,18465423360,
2020-01-01T11:35:00Z,0,0,21469593600,18481152000,
2020-01-01T11:35:30Z,0,0,21485322240,18496880640,
2020-01-01T11:36:00Z,0,0,21501050880,18512609280,
