architecture,thread,terminal_class,condition,trial_idx,latency_s,produced_tier,structural_incapacity,success,has_prior_reference
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,218,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,218,24542.693852495493,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,218,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,218,24542.52608033549,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,219,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,219,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,219,37834.47972857193,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,219,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,219,37849.60949753193,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,219,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,219,37849.44172537193,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,220,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,220,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,220,26809.04491755038,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,220,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,220,26824.17468651038,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,220,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,220,26824.00691435038,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,221,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,221,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,221,nan,False,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,221,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,221,nan,False,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,221,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,221,nan,False,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,222,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,222,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,222,8494.122230497383,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,222,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,222,8509.251999457383,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,222,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,222,8509.084227297384,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,223,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,223,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,223,29281.790808800935,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,223,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,223,29296.920577760935,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,223,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,223,29296.752805600932,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,224,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,224,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,224,11059.005706390226,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,224,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,224,11074.135475350226,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,224,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,224,11073.967703190227,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,225,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,225,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,225,925.4012501854216,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,225,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,225,940.5310191454216,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,225,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,225,940.3632469854217,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,226,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,226,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,226,82502.99559400682,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,226,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,226,82518.12536296682,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,226,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,226,82517.95759080682,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,227,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,227,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,227,5807.995551455073,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,227,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,227,5823.1253204150735,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,227,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,227,5822.957548255074,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,228,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,228,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,228,14833.250030280125,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,228,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,228,14848.379799240125,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,228,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,228,14848.212027080126,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,229,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,229,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,229,5333.354252979165,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,229,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,229,5348.484021939165,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,229,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,229,5348.316249779165,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,230,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,230,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,230,21066.937139611233,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,230,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,230,21082.066908571232,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,230,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,230,21081.89913641123,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,231,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,231,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,231,5090.286663915676,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,231,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,231,5105.416432875677,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,231,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,231,5105.248660715677,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,232,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,232,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,232,23032.61683677158,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,232,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,232,23047.74660573158,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,232,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,232,23047.578833571577,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,233,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,233,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,233,27015.072208909547,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,233,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,233,27030.201977869547,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,233,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,233,27030.034205709544,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,234,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,234,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,234,4097.411559390288,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,234,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,234,4112.5413283502885,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,234,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,234,4112.373556190289,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,235,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,235,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,235,12012.524681944551,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,235,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,235,12027.65445090455,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,235,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,235,12027.486678744552,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,236,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,236,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,236,4266.090269929589,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,236,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,236,4281.22003888959,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,236,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,236,4281.05226672959,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,237,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,237,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,237,22512.590087593802,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,237,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,237,22527.719856553802,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,237,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,237,22527.5520843938,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,238,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,238,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,238,22419.24298015747,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,238,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,238,22434.37274911747,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,238,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,238,22434.204976957466,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,239,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,239,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,239,3072.260642170301,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,239,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,239,3087.390411130301,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,239,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,239,3087.2226389703005,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,240,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,240,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,240,40678.49060361085,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,240,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,240,40693.62037257085,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,240,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,240,40693.45260041085,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,241,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,241,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,241,46728.57507515778,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,241,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,241,46743.704844117776,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,241,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,241,46743.53707195778,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,242,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,242,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,242,29078.507745274685,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,242,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,242,29093.637514234684,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,242,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,242,29093.46974207468,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,243,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,243,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,243,10648.933166886714,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,243,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,243,10664.062935846714,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,243,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,243,10663.895163686715,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,244,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,244,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,244,28355.00262113373,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,244,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,244,28370.13239009373,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,244,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,244,28369.96461793373,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,245,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,245,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,245,13953.359430974617,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,245,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,245,13968.489199934618,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,245,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,245,13968.321427774617,True,False,False,
GroundOnly,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,246,nan,False,True,False,
CompressedFull,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,246,nan,False,True,False,
QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,246,24443.84941540371,True,False,False,
RoiFirst,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,246,nan,False,True,False,
Progressive,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,246,24458.97918436371,True,False,False,
ContactAware,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,246,nan,False,True,False,
ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,VEHICLE_MOUNTED,COMBINED_DEGRADED,246,24458.811412203708,True,False,False,
