satellites,planes,terminals,architecture,thread,n_trials,successes,success_rate,success_rate_ci_lower,success_rate_ci_upper
16,4,4,ContactAware,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
16,4,4,GroundOnly,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
16,4,4,GroundOnly,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
16,4,4,GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
16,4,4,GroundOnly,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
16,4,4,Progressive,MT1_TIME_SENSITIVE_CUEING,160,1,0.00625,0.00110410335439148,0.03454984533751582
16,4,4,Progressive,MT2_ROUTE_RECON_FIRST,160,54,0.3375,0.26880408823180274,0.4138161986794579
16,4,4,Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,160,43,0.26875,0.20607446423090833,0.3422697902197317
16,4,4,Progressive,MT4_PERSISTENT_MONITORING,24,12,0.5,0.31427131627763083,0.6857286837223692
16,4,4,QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,160,1,0.00625,0.00110410335439148,0.03454984533751582
16,4,4,QuicklookFirst,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
16,4,4,QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
16,4,4,QuicklookFirst,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
16,4,4,RoiFirst,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
16,4,4,RoiFirst,MT2_ROUTE_RECON_FIRST,160,50,0.3125,0.24578530120802664,0.3880073375357356
16,4,4,RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,160,38,0.2375,0.17820262075345614,0.30910707348781097
16,4,4,RoiFirst,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
16,4,4,ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,160,1,0.00625,0.00110410335439148,0.03454984533751582
16,4,4,ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,160,56,0.35,0.28039680852544535,0.42663730246956433
16,4,4,ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,160,45,0.28125,0.2173421732707303,0.3554159052636589
16,4,4,ThreadAwarePriority,MT4_PERSISTENT_MONITORING,24,12,0.5,0.31427131627763083,0.6857286837223692
24,8,1,CompressedFull,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,1,CompressedFull,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,1,CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,1,CompressedFull,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,1,ContactAware,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,1,ContactAware,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,1,ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,1,ContactAware,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,1,GroundOnly,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,1,GroundOnly,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,1,GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,1,GroundOnly,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,1,Progressive,MT1_TIME_SENSITIVE_CUEING,160,3,0.01875,0.00639673490167721,0.05367103787397927
24,8,1,Progressive,MT2_ROUTE_RECON_FIRST,160,51,0.31875,0.251518673250719,0.39448087753491773
24,8,1,Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,160,40,0.25,0.1892984089436348,0.32242510938138147
24,8,1,Progressive,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,1,QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,160,3,0.01875,0.00639673490167721,0.05367103787397927
24,8,1,QuicklookFirst,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,1,QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,1,QuicklookFirst,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,1,RoiFirst,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,1,RoiFirst,MT2_ROUTE_RECON_FIRST,160,38,0.2375,0.17820262075345614,0.30910707348781097
24,8,1,RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,160,35,0.21875,0.1617005549052376,0.28898840321040575
24,8,1,RoiFirst,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,1,ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,160,3,0.01875,0.00639673490167721,0.05367103787397927
24,8,1,ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,160,55,0.34375,0.2745936591757187,0.42023353977741645
24,8,1,ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,160,42,0.2625,0.20046534399003782,0.33567199841872775
24,8,1,ThreadAwarePriority,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,2,CompressedFull,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,2,CompressedFull,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,2,CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,2,CompressedFull,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,2,ContactAware,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,2,ContactAware,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,2,ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,2,ContactAware,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,2,GroundOnly,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,2,GroundOnly,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,2,GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,2,GroundOnly,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,2,Progressive,MT1_TIME_SENSITIVE_CUEING,160,1,0.00625,0.00110410335439148,0.03454984533751582
24,8,2,Progressive,MT2_ROUTE_RECON_FIRST,160,61,0.38125,0.3096107383060811,0.4584579328983015
24,8,2,Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,160,54,0.3375,0.26880408823180274,0.4138161986794579
24,8,2,Progressive,MT4_PERSISTENT_MONITORING,24,12,0.5,0.31427131627763083,0.6857286837223692
24,8,2,QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,160,1,0.00625,0.00110410335439148,0.03454984533751582
24,8,2,QuicklookFirst,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,2,QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,2,QuicklookFirst,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,2,RoiFirst,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,2,RoiFirst,MT2_ROUTE_RECON_FIRST,160,51,0.31875,0.251518673250719,0.39448087753491773
24,8,2,RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,160,39,0.24375,0.18374140235759248,0.31577520392554925
24,8,2,RoiFirst,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,2,ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,160,1,0.00625,0.00110410335439148,0.03454984533751582
24,8,2,ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,160,69,0.43125,0.3570099319186306,0.5087140356207488
24,8,2,ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,160,56,0.35,0.28039680852544535,0.42663730246956433
24,8,2,ThreadAwarePriority,MT4_PERSISTENT_MONITORING,24,12,0.5,0.31427131627763083,0.6857286837223692
24,8,4,CompressedFull,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,4,CompressedFull,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,4,CompressedFull,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,4,CompressedFull,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,4,ContactAware,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,4,ContactAware,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,4,ContactAware,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,4,ContactAware,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,4,GroundOnly,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,4,GroundOnly,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,4,GroundOnly,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,4,GroundOnly,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,4,Progressive,MT1_TIME_SENSITIVE_CUEING,160,2,0.0125,0.0034345991561011736,0.04442626157768072
24,8,4,Progressive,MT2_ROUTE_RECON_FIRST,160,75,0.46875,0.39306676250273337,0.5458986772878935
24,8,4,Progressive,MT3_BATTLE_DAMAGE_ASSESSMENT,160,66,0.4125,0.339143049116834,0.4899601822969216
24,8,4,Progressive,MT4_PERSISTENT_MONITORING,24,12,0.5,0.31427131627763083,0.6857286837223692
24,8,4,QuicklookFirst,MT1_TIME_SENSITIVE_CUEING,160,3,0.01875,0.00639673490167721,0.05367103787397927
24,8,4,QuicklookFirst,MT2_ROUTE_RECON_FIRST,160,0,0.0,0.0,0.023447036650032713
24,8,4,QuicklookFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,160,0,0.0,0.0,0.023447036650032713
24,8,4,QuicklookFirst,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,4,RoiFirst,MT1_TIME_SENSITIVE_CUEING,160,0,0.0,0.0,0.023447036650032713
24,8,4,RoiFirst,MT2_ROUTE_RECON_FIRST,160,64,0.4,0.32729281207468736,0.47739659525531913
24,8,4,RoiFirst,MT3_BATTLE_DAMAGE_ASSESSMENT,160,57,0.35625,0.28621336963409916,0.43302765340278515
24,8,4,RoiFirst,MT4_PERSISTENT_MONITORING,24,0,0.0,0.0,0.13798057582897535
24,8,4,ThreadAwarePriority,MT1_TIME_SENSITIVE_CUEING,160,2,0.0125,0.0034345991561011736,0.04442626157768072
24,8,4,ThreadAwarePriority,MT2_ROUTE_RECON_FIRST,160,76,0.475,0.39911756557967737,0.5520547862528241
24,8,4,ThreadAwarePriority,MT3_BATTLE_DAMAGE_ASSESSMENT,160,67,0.41875,0.3450865506167644,0.49622359283886586
24,8,4,ThreadAwarePriority,MT4_PERSISTENT_MONITORING,24,12,0.5,0.31427131627763083,0.6857286837223692
