run_id,architecture,tfup_s,tcp_s,completed
958,A2_QUICKLOOK_FIRST,19.247984367280772,,False
958,A3_ROI_FIRST,112.47984367280773,,False
958,A4_PROGRESSIVE,32.49622767280773,,False
959,A0_GROUND_ONLY,,,False
959,A1_COMPRESSED_FULL,271.64856314059875,271.64856314059875,True
959,A2_QUICKLOOK_FIRST,19.164856314059875,,False
959,A3_ROI_FIRST,111.64856314059872,,False
959,A4_PROGRESSIVE,31.66494714059873,,False
960,A0_GROUND_ONLY,,,False
960,A1_COMPRESSED_FULL,270.1474359840488,270.1474359840488,True
960,A2_QUICKLOOK_FIRST,19.01474359840488,,False
960,A3_ROI_FIRST,110.1474359840488,,False
960,A4_PROGRESSIVE,30.163819984048796,,False
961,A0_GROUND_ONLY,,,False
961,A1_COMPRESSED_FULL,270.485831071861,270.485831071861,True
961,A2_QUICKLOOK_FIRST,19.0485831071861,,False
961,A3_ROI_FIRST,110.485831071861,,False
961,A4_PROGRESSIVE,30.502215071861,,False
962,A0_GROUND_ONLY,,,False
962,A1_COMPRESSED_FULL,267.23540940608234,267.23540940608234,True
962,A2_QUICKLOOK_FIRST,18.72354094060823,,False
962,A3_ROI_FIRST,107.23540940608231,,False
962,A4_PROGRESSIVE,27.251793406082314,,False
963,A0_GROUND_ONLY,,,False
963,A1_COMPRESSED_FULL,268.79466960141883,268.79466960141883,True
963,A2_QUICKLOOK_FIRST,18.879466960141883,,False
963,A3_ROI_FIRST,108.79466960141882,,False
963,A4_PROGRESSIVE,28.81105360141882,,False
964,A0_GROUND_ONLY,,,False
964,A1_COMPRESSED_FULL,270.70324911354334,270.70324911354334,True
964,A2_QUICKLOOK_FIRST,19.070324911354334,,False
964,A3_ROI_FIRST,110.70324911354331,,False
964,A4_PROGRESSIVE,30.719633113543313,,False
965,A0_GROUND_ONLY,,,False
965,A1_COMPRESSED_FULL,268.174414259189,268.174414259189,True
965,A2_QUICKLOOK_FIRST,18.8174414259189,,False
965,A3_ROI_FIRST,108.174414259189,,False
965,A4_PROGRESSIVE,28.190798259189,,False
966,A0_GROUND_ONLY,,,False
966,A1_COMPRESSED_FULL,269.6174330927399,269.6174330927399,True
966,A2_QUICKLOOK_FIRST,18.961743309273984,,False
966,A3_ROI_FIRST,109.61743309273984,,False
966,A4_PROGRESSIVE,29.63381709273985,,False
967,A0_GROUND_ONLY,,,False
967,A1_COMPRESSED_FULL,270.2145699363389,270.2145699363389,True
967,A2_QUICKLOOK_FIRST,19.021456993633887,,False
967,A3_ROI_FIRST,110.21456993633886,,False
967,A4_PROGRESSIVE,30.230953936338857,,False
968,A0_GROUND_ONLY,,,False
968,A1_COMPRESSED_FULL,269.1626014745895,269.1626014745895,True
968,A2_QUICKLOOK_FIRST,18.91626014745895,,False
968,A3_ROI_FIRST,109.1626014745895,,False
968,A4_PROGRESSIVE,29.178985474589496,,False
969,A0_GROUND_ONLY,,,False
969,A1_COMPRESSED_FULL,271.12074835471157,271.12074835471157,True
969,A2_QUICKLOOK_FIRST,19.11207483547116,,False
969,A3_ROI_FIRST,111.12074835471158,,False
969,A4_PROGRESSIVE,31.137132354711575,,False
970,A0_GROUND_ONLY,,,False
970,A1_COMPRESSED_FULL,,,False
970,A2_QUICKLOOK_FIRST,19.00737533539602,,False
970,A3_ROI_FIRST,110.07375335396021,,False
970,A4_PROGRESSIVE,30.090137353960216,,False
971,A0_GROUND_ONLY,,,False
971,A1_COMPRESSED_FULL,270.23746587252174,270.23746587252174,True
971,A2_QUICKLOOK_FIRST,19.023746587252177,,False
971,A3_ROI_FIRST,110.23746587252175,,False
971,A4_PROGRESSIVE,30.25384987252175,,False
972,A0_GROUND_ONLY,,,False
972,A1_COMPRESSED_FULL,269.7153503799242,269.7153503799242,True
972,A2_QUICKLOOK_FIRST,18.97153503799242,,False
972,A3_ROI_FIRST,109.7153503799242,,False
972,A4_PROGRESSIVE,29.7317343799242,,False
973,A0_GROUND_ONLY,,,False
973,A1_COMPRESSED_FULL,270.4751559993234,270.4751559993234,True
973,A2_QUICKLOOK_FIRST,19.04751559993234,,False
973,A3_ROI_FIRST,110.4751559993234,,False
973,A4_PROGRESSIVE,30.491539999323408,,False
974,A0_GROUND_ONLY,,,False
974,A1_COMPRESSED_FULL,270.33214332921887,270.33214332921887,True
974,A2_QUICKLOOK_FIRST,19.033214332921883,,False
974,A3_ROI_FIRST,110.33214332921884,,False
974,A4_PROGRESSIVE,30.348527329218836,,False
975,A0_GROUND_ONLY,,,False
975,A1_COMPRESSED_FULL,271.4449327717524,271.4449327717524,True
975,A2_QUICKLOOK_FIRST,19.14449327717524,,False
975,A3_ROI_FIRST,111.4449327717524,,False
975,A4_PROGRESSIVE,31.461316771752397,,False
976,A0_GROUND_ONLY,,,False
976,A1_COMPRESSED_FULL,270.1804863084253,270.1804863084253,True
976,A2_QUICKLOOK_FIRST,19.018048630842536,,False
976,A3_ROI_FIRST,110.18048630842534,,False
976,A4_PROGRESSIVE,30.19687030842534,,False
977,A0_GROUND_ONLY,,,False
977,A1_COMPRESSED_FULL,267.5171314960794,267.5171314960794,True
977,A2_QUICKLOOK_FIRST,18.751713149607944,,False
977,A3_ROI_FIRST,107.51713149607943,,False
977,A4_PROGRESSIVE,27.533515496079428,,False
978,A0_GROUND_ONLY,,,False
978,A1_COMPRESSED_FULL,,,False
978,A2_QUICKLOOK_FIRST,18.845928396451196,,False
978,A3_ROI_FIRST,108.45928396451197,,False
978,A4_PROGRESSIVE,28.475667964511967,,False
979,A0_GROUND_ONLY,,,False
979,A1_COMPRESSED_FULL,269.9342420835243,269.9342420835243,True
979,A2_QUICKLOOK_FIRST,18.99342420835243,,False
979,A3_ROI_FIRST,109.93424208352428,,False
979,A4_PROGRESSIVE,29.950626083524284,,False
980,A0_GROUND_ONLY,,,False
980,A1_COMPRESSED_FULL,268.35012646579287,268.35012646579287,True
980,A2_QUICKLOOK_FIRST,18.83501264657929,,False
980,A3_ROI_FIRST,108.3501264657929,,False
980,A4_PROGRESSIVE,28.366510465792896,,False
981,A0_GROUND_ONLY,,,False
981,A1_COMPRESSED_FULL,267.8339719824486,267.8339719824486,True
981,A2_QUICKLOOK_FIRST,18.783397198244856,,False
981,A3_ROI_FIRST,107.83397198244857,,False
981,A4_PROGRESSIVE,27.850355982448576,,False
982,A0_GROUND_ONLY,,,False
982,A1_COMPRESSED_FULL,270.184640515627,270.184640515627,True
982,A2_QUICKLOOK_FIRST,19.018464051562702,,False
982,A3_ROI_FIRST,110.184640515627,,False
982,A4_PROGRESSIVE,30.201024515627,,False
983,A0_GROUND_ONLY,,,False
983,A1_COMPRESSED_FULL,271.23829078180444,271.23829078180444,True
983,A2_QUICKLOOK_FIRST,19.123829078180442,,False
983,A3_ROI_FIRST,111.23829078180441,,False
983,A4_PROGRESSIVE,31.254674781804415,,False
984,A0_GROUND_ONLY,,,False
984,A1_COMPRESSED_FULL,271.07682314662645,271.07682314662645,True
984,A2_QUICKLOOK_FIRST,19.107682314662643,,False
984,A3_ROI_FIRST,111.07682314662642,,False
984,A4_PROGRESSIVE,31.09320714662643,,False
985,A0_GROUND_ONLY,,,False
985,A1_COMPRESSED_FULL,271.4568262807902,271.4568262807902,True
985,A2_QUICKLOOK_FIRST,19.145682628079022,,False
985,A3_ROI_FIRST,111.45682628079022,,False
985,A4_PROGRESSIVE,31.473210280790223,,False
986,A0_GROUND_ONLY,,,False
986,A1_COMPRESSED_FULL,271.736072557558,271.736072557558,True
986,A2_QUICKLOOK_FIRST,19.1736072557558,,False
986,A3_ROI_FIRST,111.736072557558,,False
986,A4_PROGRESSIVE,31.752456557558,,False
987,A0_GROUND_ONLY,,,False
987,A1_COMPRESSED_FULL,271.0809432004337,271.0809432004337,True
987,A2_QUICKLOOK_FIRST,19.10809432004337,,False
987,A3_ROI_FIRST,111.08094320043372,,False
987,A4_PROGRESSIVE,31.09732720043372,,False
988,A0_GROUND_ONLY,,,False
988,A1_COMPRESSED_FULL,270.0837312859369,270.0837312859369,True
988,A2_QUICKLOOK_FIRST,19.00837312859369,,False
988,A3_ROI_FIRST,110.08373128593689,,False
988,A4_PROGRESSIVE,30.100115285936894,,False
989,A0_GROUND_ONLY,,,False
989,A1_COMPRESSED_FULL,273.0008675764545,273.0008675764545,True
989,A2_QUICKLOOK_FIRST,19.300086757645445,,False
989,A3_ROI_FIRST,113.00086757645445,,False
989,A4_PROGRESSIVE,33.01725157645446,,False
990,A0_GROUND_ONLY,,,False
990,A1_COMPRESSED_FULL,269.57771415896457,269.57771415896457,True
990,A2_QUICKLOOK_FIRST,18.957771415896456,,False
990,A3_ROI_FIRST,109.57771415896457,,False
990,A4_PROGRESSIVE,29.594098158964567,,False
991,A0_GROUND_ONLY,,,False
991,A1_COMPRESSED_FULL,271.49913087485425,271.49913087485425,True
991,A2_QUICKLOOK_FIRST,19.149913087485423,,False
991,A3_ROI_FIRST,111.49913087485422,,False
991,A4_PROGRESSIVE,31.515514874854222,,False
992,A0_GROUND_ONLY,,,False
992,A1_COMPRESSED_FULL,271.00367382179,271.00367382179,True
992,A2_QUICKLOOK_FIRST,19.100367382179,,False
992,A3_ROI_FIRST,111.00367382179,,False
992,A4_PROGRESSIVE,31.020057821790004,,False
993,A0_GROUND_ONLY,,,False
993,A1_COMPRESSED_FULL,269.3843164556607,269.3843164556607,True
993,A2_QUICKLOOK_FIRST,18.93843164556607,,False
993,A3_ROI_FIRST,109.38431645566071,,False
993,A4_PROGRESSIVE,29.400700455660704,,False
994,A0_GROUND_ONLY,,,False
994,A1_COMPRESSED_FULL,269.51719197271774,269.51719197271774,True
994,A2_QUICKLOOK_FIRST,18.951719197271775,,False
994,A3_ROI_FIRST,109.51719197271775,,False
994,A4_PROGRESSIVE,29.53357597271775,,False
995,A0_GROUND_ONLY,,,False
995,A1_COMPRESSED_FULL,271.85441855625055,271.85441855625055,True
995,A2_QUICKLOOK_FIRST,19.185441855625054,,False
995,A3_ROI_FIRST,111.85441855625054,,False
995,A4_PROGRESSIVE,31.870802556250535,,False
996,A0_GROUND_ONLY,,,False
996,A1_COMPRESSED_FULL,271.02236290156657,271.02236290156657,True
996,A2_QUICKLOOK_FIRST,19.102236290156654,,False
996,A3_ROI_FIRST,111.02236290156654,,False
996,A4_PROGRESSIVE,31.03874690156654,,False
997,A0_GROUND_ONLY,,,False
997,A1_COMPRESSED_FULL,271.5545615855883,271.5545615855883,True
997,A2_QUICKLOOK_FIRST,19.155456158558835,,False
997,A3_ROI_FIRST,111.55456158558833,,False
997,A4_PROGRESSIVE,31.570945585588333,,False
998,A0_GROUND_ONLY,,,False
998,A1_COMPRESSED_FULL,268.3957324405129,268.3957324405129,True
998,A2_QUICKLOOK_FIRST,18.83957324405129,,False
998,A3_ROI_FIRST,108.39573244051289,,False
998,A4_PROGRESSIVE,28.412116440512893,,False
999,A0_GROUND_ONLY,,,False
999,A1_COMPRESSED_FULL,266.59259958957506,266.59259958957506,True
999,A2_QUICKLOOK_FIRST,18.659259958957506,,False
999,A3_ROI_FIRST,106.59259958957507,,False
999,A4_PROGRESSIVE,26.60898358957507,,False
1000,A0_GROUND_ONLY,,,False
1000,A1_COMPRESSED_FULL,268.66967119484315,268.66967119484315,True
1000,A2_QUICKLOOK_FIRST,18.866967119484315,,False
1000,A3_ROI_FIRST,108.66967119484313,,False
1000,A4_PROGRESSIVE,28.686055194843135,,False
1001,A0_GROUND_ONLY,,,False
1001,A1_COMPRESSED_FULL,268.6320450227937,268.6320450227937,True
1001,A2_QUICKLOOK_FIRST,18.86320450227937,,False
1001,A3_ROI_FIRST,108.63204502279369,,False
1001,A4_PROGRESSIVE,28.64842902279369,,False
1002,A0_GROUND_ONLY,,,False
1002,A1_COMPRESSED_FULL,271.970067740984,271.970067740984,True
1002,A2_QUICKLOOK_FIRST,19.197006774098398,,False
1002,A3_ROI_FIRST,111.97006774098398,,False
1002,A4_PROGRESSIVE,31.98645174098398,,False
1003,A0_GROUND_ONLY,,,False
1003,A1_COMPRESSED_FULL,271.9751383861079,271.9751383861079,True
1003,A2_QUICKLOOK_FIRST,19.197513838610792,,False
1003,A3_ROI_FIRST,111.97513838610791,,False
1003,A4_PROGRESSIVE,31.991522386107913,,False
1004,A0_GROUND_ONLY,,,False
1004,A1_COMPRESSED_FULL,271.767028872384,271.767028872384,True
1004,A2_QUICKLOOK_FIRST,19.176702887238402,,False
1004,A3_ROI_FIRST,111.76702887238403,,False
1004,A4_PROGRESSIVE,31.78341287238403,,False
1005,A0_GROUND_ONLY,,,False
1005,A1_COMPRESSED_FULL,269.2987609309829,269.2987609309829,True
1005,A2_QUICKLOOK_FIRST,18.92987609309829,,False
1005,A3_ROI_FIRST,109.2987609309829,,False
1005,A4_PROGRESSIVE,29.315144930982886,,False
1006,A0_GROUND_ONLY,,,False
1006,A1_COMPRESSED_FULL,271.59920335261603,271.59920335261603,True
1006,A2_QUICKLOOK_FIRST,19.1599203352616,,False
1006,A3_ROI_FIRST,111.599203352616,,False
1006,A4_PROGRESSIVE,31.615587352616004,,False
1007,A0_GROUND_ONLY,,,False
1007,A1_COMPRESSED_FULL,273.3227341419351,273.3227341419351,True
1007,A2_QUICKLOOK_FIRST,19.33227341419351,,False
1007,A3_ROI_FIRST,113.32273414193509,,False
1007,A4_PROGRESSIVE,33.33911814193508,,False
1008,A0_GROUND_ONLY,,,False
1008,A1_COMPRESSED_FULL,270.05121203078977,270.05121203078977,True
1008,A2_QUICKLOOK_FIRST,19.00512120307898,,False
1008,A3_ROI_FIRST,110.05121203078978,,False
1008,A4_PROGRESSIVE,30.067596030789783,,False
1009,A0_GROUND_ONLY,,,False
1009,A1_COMPRESSED_FULL,272.11877643777905,272.11877643777905,True
1009,A2_QUICKLOOK_FIRST,19.211877643777903,,False
1009,A3_ROI_FIRST,112.11877643777905,,False
1009,A4_PROGRESSIVE,32.13516043777904,,False
1010,A0_GROUND_ONLY,,,False
1010,A1_COMPRESSED_FULL,266.99643309624616,266.99643309624616,True
1010,A2_QUICKLOOK_FIRST,18.699643309624612,,False
1010,A3_ROI_FIRST,106.99643309624614,,False
1010,A4_PROGRESSIVE,27.01281709624614,,False
1011,A0_GROUND_ONLY,,,False
1011,A1_COMPRESSED_FULL,,,False
1011,A2_QUICKLOOK_FIRST,18.99684581151511,,False
1011,A3_ROI_FIRST,109.96845811515111,,False
1011,A4_PROGRESSIVE,29.984842115151103,,False
1012,A0_GROUND_ONLY,,,False
1012,A1_COMPRESSED_FULL,270.4784517135563,270.4784517135563,True
1012,A2_QUICKLOOK_FIRST,19.047845171355625,,False
1012,A3_ROI_FIRST,110.47845171355627,,False
1012,A4_PROGRESSIVE,30.494835713556267,,False
1013,A0_GROUND_ONLY,,,False
1013,A1_COMPRESSED_FULL,270.755340062885,270.755340062885,True
1013,A2_QUICKLOOK_FIRST,19.0755340062885,,False
1013,A3_ROI_FIRST,110.75534006288501,,False
1013,A4_PROGRESSIVE,30.77172406288501,,False
1014,A0_GROUND_ONLY,,,False
1014,A1_COMPRESSED_FULL,270.13685704822956,270.13685704822956,True
1014,A2_QUICKLOOK_FIRST,19.013685704822954,,False
1014,A3_ROI_FIRST,110.13685704822954,,False
1014,A4_PROGRESSIVE,30.153241048229546,,False
1015,A0_GROUND_ONLY,,,False
1015,A1_COMPRESSED_FULL,268.75613592405875,268.75613592405875,True
1015,A2_QUICKLOOK_FIRST,18.875613592405873,,False
1015,A3_ROI_FIRST,108.75613592405873,,False
1015,A4_PROGRESSIVE,28.772519924058727,,False
1016,A0_GROUND_ONLY,,,False
1016,A1_COMPRESSED_FULL,271.1595041043857,271.1595041043857,True
1016,A2_QUICKLOOK_FIRST,19.11595041043857,,False
1016,A3_ROI_FIRST,111.15950410438568,,False
1016,A4_PROGRESSIVE,31.17588810438567,,False
1017,A0_GROUND_ONLY,,,False
1017,A1_COMPRESSED_FULL,268.7489363862527,268.7489363862527,True
1017,A2_QUICKLOOK_FIRST,18.874893638625267,,False
1017,A3_ROI_FIRST,108.74893638625267,,False
1017,A4_PROGRESSIVE,28.76532038625267,,False
1018,A0_GROUND_ONLY,,,False
1018,A1_COMPRESSED_FULL,272.8911675478852,272.8911675478852,True
1018,A2_QUICKLOOK_FIRST,19.28911675478852,,False
1018,A3_ROI_FIRST,112.8911675478852,,False
1018,A4_PROGRESSIVE,32.907551547885205,,False
1019,A0_GROUND_ONLY,,,False
1019,A1_COMPRESSED_FULL,269.34050629617,269.34050629617,True
1019,A2_QUICKLOOK_FIRST,18.934050629617005,,False
1019,A3_ROI_FIRST,109.34050629617005,,False
1019,A4_PROGRESSIVE,29.35689029617004,,False
1020,A0_GROUND_ONLY,,,False
1020,A1_COMPRESSED_FULL,270.38145923719105,270.38145923719105,True
1020,A2_QUICKLOOK_FIRST,19.038145923719107,,False
1020,A3_ROI_FIRST,110.38145923719105,,False
1020,A4_PROGRESSIVE,30.397843237191047,,False
1021,A0_GROUND_ONLY,,,False
1021,A1_COMPRESSED_FULL,269.9652576774789,269.9652576774789,True
1021,A2_QUICKLOOK_FIRST,18.99652576774789,,False
1021,A3_ROI_FIRST,109.96525767747889,,False
1021,A4_PROGRESSIVE,29.98164167747889,,False
1022,A0_GROUND_ONLY,,,False
1022,A1_COMPRESSED_FULL,270.7246387719295,270.7246387719295,True
1022,A2_QUICKLOOK_FIRST,19.072463877192952,,False
1022,A3_ROI_FIRST,110.72463877192952,,False
1022,A4_PROGRESSIVE,30.74102277192952,,False
1023,A0_GROUND_ONLY,,,False
1023,A1_COMPRESSED_FULL,269.73610096068467,269.73610096068467,True
1023,A2_QUICKLOOK_FIRST,18.973610096068466,,False
1023,A3_ROI_FIRST,109.73610096068464,,False
1023,A4_PROGRESSIVE,29.752484960684644,,False
1024,A0_GROUND_ONLY,,,False
1024,A1_COMPRESSED_FULL,266.2381851973842,266.2381851973842,True
1024,A2_QUICKLOOK_FIRST,18.623818519738425,,False
1024,A3_ROI_FIRST,106.23818519738424,,False
1024,A4_PROGRESSIVE,26.254569197384235,,False
1025,A0_GROUND_ONLY,,,False
1025,A1_COMPRESSED_FULL,272.27164110829233,272.27164110829233,True
1025,A2_QUICKLOOK_FIRST,19.227164110829236,,False
1025,A3_ROI_FIRST,112.27164110829236,,False
1025,A4_PROGRESSIVE,32.28802510829236,,False
1026,A0_GROUND_ONLY,,,False
1026,A1_COMPRESSED_FULL,271.33116155377616,271.33116155377616,True
1026,A2_QUICKLOOK_FIRST,19.133116155377614,,False
1026,A3_ROI_FIRST,111.33116155377613,,False
1026,A4_PROGRESSIVE,31.347545553776126,,False
1027,A0_GROUND_ONLY,,,False
1027,A1_COMPRESSED_FULL,271.04025230899276,271.04025230899276,True
1027,A2_QUICKLOOK_FIRST,19.104025230899275,,False
1027,A3_ROI_FIRST,111.04025230899276,,False
1027,A4_PROGRESSIVE,31.056636308992765,,False
1028,A0_GROUND_ONLY,,,False
1028,A1_COMPRESSED_FULL,271.08131835076773,271.08131835076773,True
1028,A2_QUICKLOOK_FIRST,19.108131835076772,,False
1028,A3_ROI_FIRST,111.08131835076772,,False
1028,A4_PROGRESSIVE,31.097702350767715,,False
1029,A0_GROUND_ONLY,,,False
1029,A1_COMPRESSED_FULL,265.7476596716798,265.7476596716798,True
1029,A2_QUICKLOOK_FIRST,18.57476596716798,,False
1029,A3_ROI_FIRST,105.74765967167981,,False
1029,A4_PROGRESSIVE,25.76404367167981,,False
1030,A0_GROUND_ONLY,,,False
1030,A1_COMPRESSED_FULL,272.8914226312673,272.8914226312673,True
1030,A2_QUICKLOOK_FIRST,19.289142263126728,,False
1030,A3_ROI_FIRST,112.89142263126728,,False
1030,A4_PROGRESSIVE,32.90780663126728,,False
1031,A0_GROUND_ONLY,,,False
1031,A1_COMPRESSED_FULL,267.4197251910409,267.4197251910409,True
1031,A2_QUICKLOOK_FIRST,18.741972519104092,,False
1031,A3_ROI_FIRST,107.41972519104092,,False
1031,A4_PROGRESSIVE,27.436109191040924,,False
1032,A0_GROUND_ONLY,,,False
1032,A1_COMPRESSED_FULL,268.2663243167977,268.2663243167977,True
1032,A2_QUICKLOOK_FIRST,18.82663243167977,,False
1032,A3_ROI_FIRST,108.26632431679771,,False
1032,A4_PROGRESSIVE,28.282708316797702,,False
1033,A0_GROUND_ONLY,,,False
1033,A1_COMPRESSED_FULL,268.90571430086516,268.90571430086516,True
1033,A2_QUICKLOOK_FIRST,18.890571430086517,,False
1033,A3_ROI_FIRST,108.90571430086518,,False
1033,A4_PROGRESSIVE,28.92209830086518,,False
1034,A0_GROUND_ONLY,,,False
1034,A1_COMPRESSED_FULL,269.5366780392944,269.5366780392944,True
1034,A2_QUICKLOOK_FIRST,18.95366780392944,,False
1034,A3_ROI_FIRST,109.5366780392944,,False
1034,A4_PROGRESSIVE,29.553062039294392,,False
1035,A0_GROUND_ONLY,,,False
1035,A1_COMPRESSED_FULL,266.3132619799123,266.3132619799123,True
1035,A2_QUICKLOOK_FIRST,18.631326197991225,,False
1035,A3_ROI_FIRST,106.31326197991226,,False
1035,A4_PROGRESSIVE,26.329645979912257,,False
1036,A0_GROUND_ONLY,,,False
1036,A1_COMPRESSED_FULL,269.6083504016316,269.6083504016316,True
1036,A2_QUICKLOOK_FIRST,18.96083504016316,,False
1036,A3_ROI_FIRST,109.6083504016316,,False
1036,A4_PROGRESSIVE,29.6247344016316,,False
1037,A0_GROUND_ONLY,,,False
1037,A1_COMPRESSED_FULL,269.3688321150526,269.3688321150526,True
1037,A2_QUICKLOOK_FIRST,18.93688321150526,,False
1037,A3_ROI_FIRST,109.36883211505261,,False
1037,A4_PROGRESSIVE,29.385216115052607,,False
1038,A0_GROUND_ONLY,,,False
1038,A1_COMPRESSED_FULL,,,False
1038,A2_QUICKLOOK_FIRST,18.940770776206982,,False
1038,A3_ROI_FIRST,109.4077077620698,,False
1038,A4_PROGRESSIVE,29.42409176206981,,False
1039,A0_GROUND_ONLY,,,False
1039,A1_COMPRESSED_FULL,269.3210278706124,269.3210278706124,True
1039,A2_QUICKLOOK_FIRST,18.93210278706124,,False
1039,A3_ROI_FIRST,109.32102787061237,,False
1039,A4_PROGRESSIVE,29.337411870612375,,False
1040,A0_GROUND_ONLY,,,False
1040,A1_COMPRESSED_FULL,270.7985036240439,270.7985036240439,True
1040,A2_QUICKLOOK_FIRST,19.079850362404393,,False
1040,A3_ROI_FIRST,110.79850362404393,,False
1040,A4_PROGRESSIVE,30.814887624043926,,False
1041,A0_GROUND_ONLY,,,False
1041,A1_COMPRESSED_FULL,267.8793378838213,267.8793378838213,True
1041,A2_QUICKLOOK_FIRST,18.787933788382126,,False
1041,A3_ROI_FIRST,107.87933788382126,,False
1041,A4_PROGRESSIVE,27.895721883821263,,False
1042,A0_GROUND_ONLY,,,False
1042,A1_COMPRESSED_FULL,270.93044944043095,270.93044944043095,True
1042,A2_QUICKLOOK_FIRST,19.093044944043093,,False
1042,A3_ROI_FIRST,110.93044944043093,,False
1042,A4_PROGRESSIVE,30.94683344043093,,False
1043,A0_GROUND_ONLY,,,False
1043,A1_COMPRESSED_FULL,270.18292142959405,270.18292142959405,True
1043,A2_QUICKLOOK_FIRST,19.018292142959403,,False
1043,A3_ROI_FIRST,110.18292142959403,,False
1043,A4_PROGRESSIVE,30.19930542959403,,False
1044,A0_GROUND_ONLY,,,False
1044,A1_COMPRESSED_FULL,270.92515296387126,270.92515296387126,True
1044,A2_QUICKLOOK_FIRST,19.092515296387127,,False
1044,A3_ROI_FIRST,110.92515296387126,,False
1044,A4_PROGRESSIVE,30.94153696387126,,False
1045,A0_GROUND_ONLY,,,False
1045,A1_COMPRESSED_FULL,269.94923234486777,269.94923234486777,True
1045,A2_QUICKLOOK_FIRST,18.994923234486777,,False
1045,A3_ROI_FIRST,109.94923234486775,,False
1045,A4_PROGRESSIVE,29.96561634486775,,False
1046,A0_GROUND_ONLY,,,False
1046,A1_COMPRESSED_FULL,269.18686226230653,269.18686226230653,True
1046,A2_QUICKLOOK_FIRST,18.918686226230655,,False
1046,A3_ROI_FIRST,109.18686226230655,,False
1046,A4_PROGRESSIVE,29.203246262306543,,False
1047,A0_GROUND_ONLY,,,False
1047,A1_COMPRESSED_FULL,270.23765453978194,270.23765453978194,True
1047,A2_QUICKLOOK_FIRST,19.023765453978193,,False
1047,A3_ROI_FIRST,110.23765453978193,,False
1047,A4_PROGRESSIVE,30.254038539781927,,False
1048,A0_GROUND_ONLY,,,False
1048,A1_COMPRESSED_FULL,270.3967597322351,270.3967597322351,True
1048,A2_QUICKLOOK_FIRST,19.039675973223517,,False
1048,A3_ROI_FIRST,110.39675973223515,,False
1048,A4_PROGRESSIVE,30.413143732235145,,False
1049,A0_GROUND_ONLY,,,False
1049,A1_COMPRESSED_FULL,271.4291884606671,271.4291884606671,True
1049,A2_QUICKLOOK_FIRST,19.142918846066713,,False
1049,A3_ROI_FIRST,111.42918846066712,,False
1049,A4_PROGRESSIVE,31.445572460667112,,False
1050,A0_GROUND_ONLY,,,False
1050,A1_COMPRESSED_FULL,,,False
1050,A2_QUICKLOOK_FIRST,19.317281276620104,,False
1050,A3_ROI_FIRST,113.17281276620102,,False
1050,A4_PROGRESSIVE,33.18919676620103,,False
1051,A0_GROUND_ONLY,,,False
1051,A1_COMPRESSED_FULL,272.26551433071927,272.26551433071927,True
1051,A2_QUICKLOOK_FIRST,19.226551433071926,,False
1051,A3_ROI_FIRST,112.26551433071926,,False
1051,A4_PROGRESSIVE,32.28189833071926,,False
1052,A0_GROUND_ONLY,,,False
1052,A1_COMPRESSED_FULL,270.54802943127794,270.54802943127794,True
1052,A2_QUICKLOOK_FIRST,19.054802943127793,,False
1052,A3_ROI_FIRST,110.54802943127794,,False
1052,A4_PROGRESSIVE,30.564413431277938,,False
1053,A0_GROUND_ONLY,,,False
1053,A1_COMPRESSED_FULL,270.560035619713,270.560035619713,True
1053,A2_QUICKLOOK_FIRST,19.0560035619713,,False
1053,A3_ROI_FIRST,110.56003561971298,,False
1053,A4_PROGRESSIVE,30.57641961971298,,False
1054,A0_GROUND_ONLY,,,False
1054,A1_COMPRESSED_FULL,268.09101525527154,268.09101525527154,True
1054,A2_QUICKLOOK_FIRST,18.809101525527154,,False
1054,A3_ROI_FIRST,108.09101525527154,,False
1054,A4_PROGRESSIVE,28.107399255271545,,False
1055,A0_GROUND_ONLY,,,False
1055,A1_COMPRESSED_FULL,271.57479018705385,271.57479018705385,True
1055,A2_QUICKLOOK_FIRST,19.157479018705384,,False
1055,A3_ROI_FIRST,111.57479018705384,,False
1055,A4_PROGRESSIVE,31.591174187053838,,False
1056,A0_GROUND_ONLY,,,False
1056,A1_COMPRESSED_FULL,267.45030870759444,267.45030870759444,True
1056,A2_QUICKLOOK_FIRST,18.745030870759443,,False
1056,A3_ROI_FIRST,107.45030870759442,,False
1056,A4_PROGRESSIVE,27.46669270759442,,False
1057,A0_GROUND_ONLY,,,False
1057,A1_COMPRESSED_FULL,269.2612243754309,269.2612243754309,True
1057,A2_QUICKLOOK_FIRST,18.926122437543093,,False
1057,A3_ROI_FIRST,109.26122437543094,,False
1057,A4_PROGRESSIVE,29.277608375430937,,False
1058,A0_GROUND_ONLY,,,False
1058,A1_COMPRESSED_FULL,270.80212878141907,270.80212878141907,True
1058,A2_QUICKLOOK_FIRST,19.08021287814191,,False
1058,A3_ROI_FIRST,110.8021287814191,,False
1058,A4_PROGRESSIVE,30.818512781419095,,False
1059,A0_GROUND_ONLY,,,False
1059,A1_COMPRESSED_FULL,272.2263974117824,272.2263974117824,True
1059,A2_QUICKLOOK_FIRST,19.22263974117824,,False
1059,A3_ROI_FIRST,112.22639741178241,,False
1059,A4_PROGRESSIVE,32.24278141178242,,False
1060,A0_GROUND_ONLY,,,False
1060,A1_COMPRESSED_FULL,269.80226080162197,269.80226080162197,True
